name,ticker,date,close,sector,currency
Amundi MSCI World Information Technology UCITS ETF,TNOW,2013-12-23,96.54000091552734,,EUR
Amundi MSCI World Information Technology UCITS ETF,TNOW,2013-12-24,96.54000091552734,,EUR
Amundi MSCI World Information Technology UCITS ETF,TNOW,2013-12-27,96.76000213623047,,EUR
Amundi MSCI World Information Technology UCITS ETF,TNOW,2013-12-30,96.33000183105469,,EUR
Amundi MSCI World Information Technology UCITS ETF,TNOW,2013-12-31,96.33000183105469,,EUR
Amundi MSCI World Information Technology UCITS ETF,TNOW,2014-01-02,97.02999877929688,,EUR
Amundi MSCI World Information Technology UCITS ETF,TNOW,2014-01-03,97.13999938964844,,EUR
Amundi MSCI World Information Technology UCITS ETF,TNOW,2014-01-06,96.52999877929688,,EUR
Amundi MSCI World Information Technology UCITS ETF,TNOW,2014-01-07,97.44999694824219,,EUR
Amundi MSCI World Information Technology UCITS ETF,TNOW,2014-01-08,98.08000183105469,,EUR
Amundi MSCI World Information Technology UCITS ETF,TNOW,2014-01-09,97.37999725341797,,EUR
Amundi MSCI World Information Technology UCITS ETF,TNOW,2014-01-10,96.9000015258789,,EUR
Amundi MSCI World Information Technology UCITS ETF,TNOW,2014-01-13,97.68000030517578,,EUR
Amundi MSCI World Information Technology UCITS ETF,TNOW,2014-01-14,97.26000213623047,,EUR
Amundi MSCI World Information Technology UCITS ETF,TNOW,2014-01-15,99.2300033569336,,EUR
Amundi MSCI World Information Technology UCITS ETF,TNOW,2014-01-16,99.2300033569336,,EUR
Amundi MSCI World Information Technology UCITS ETF,TNOW,2014-01-17,99.22000122070312,,EUR
Amundi MSCI World Information Technology UCITS ETF,TNOW,2014-01-20,99.0,,EUR
Amundi MSCI World Information Technology UCITS ETF,TNOW,2014-01-21,99.0999984741211,,EUR
Amundi MSCI World Information Technology UCITS ETF,TNOW,2014-01-22,99.37000274658203,,EUR
Amundi MSCI World Information Technology UCITS ETF,TNOW,2014-01-23,97.69999694824219,,EUR
Amundi MSCI World Information Technology UCITS ETF,TNOW,2014-01-24,96.56999969482422,,EUR
Amundi MSCI World Information Technology UCITS ETF,TNOW,2014-01-27,95.41999816894531,,EUR
Amundi MSCI World Information Technology UCITS ETF,TNOW,2014-01-28,94.43000030517578,,EUR
Amundi MSCI World Information Technology UCITS ETF,TNOW,2014-01-29,94.55999755859375,,EUR
Amundi MSCI World Information Technology UCITS ETF,TNOW,2014-01-30,95.87999725341797,,EUR
Amundi MSCI World Information Technology UCITS ETF,TNOW,2014-01-31,96.12000274658203,,EUR
Amundi MSCI World Information Technology UCITS ETF,TNOW,2014-02-03,95.08999633789062,,EUR
Amundi MSCI World Information Technology UCITS ETF,TNOW,2014-02-04,94.68000030517578,,EUR
Amundi MSCI World Information Technology UCITS ETF,TNOW,2014-02-05,94.27999877929688,,EUR
Amundi MSCI World Information Technology UCITS ETF,TNOW,2014-02-06,95.16000366210938,,EUR
Amundi MSCI World Information Technology UCITS ETF,TNOW,2014-02-07,95.95999908447266,,EUR
Amundi MSCI World Information Technology UCITS ETF,TNOW,2014-02-10,96.55000305175781,,EUR
Amundi MSCI World Information Technology UCITS ETF,TNOW,2014-02-11,97.19999694824219,,EUR
Amundi MSCI World Information Technology UCITS ETF,TNOW,2014-02-12,98.3499984741211,,EUR
Amundi MSCI World Information Technology UCITS ETF,TNOW,2014-02-13,98.16000366210938,,EUR
Amundi MSCI World Information Technology UCITS ETF,TNOW,2014-02-14,98.52999877929688,,EUR
Amundi MSCI World Information Technology UCITS ETF,TNOW,2014-02-17,98.8499984741211,,EUR
Amundi MSCI World Information Technology UCITS ETF,TNOW,2014-02-18,98.70999908447266,,EUR
Amundi MSCI World Information Technology UCITS ETF,TNOW,2014-02-19,98.69000244140625,,EUR
Amundi MSCI World Information Technology UCITS ETF,TNOW,2014-02-20,98.13999938964844,,EUR
Amundi MSCI World Information Technology UCITS ETF,TNOW,2014-02-21,98.69000244140625,,EUR
Amundi MSCI World Information Technology UCITS ETF,TNOW,2014-02-24,99.05000305175781,,EUR
Amundi MSCI World Information Technology UCITS ETF,TNOW,2014-02-25,98.80999755859375,,EUR
Amundi MSCI World Information Technology UCITS ETF,TNOW,2014-02-26,99.55000305175781,,EUR
Amundi MSCI World Information Technology UCITS ETF,TNOW,2014-02-27,99.18000030517578,,EUR
Amundi MSCI World Information Technology UCITS ETF,TNOW,2014-02-28,99.1500015258789,,EUR
Amundi MSCI World Information Technology UCITS ETF,TNOW,2014-03-03,99.1500015258789,,EUR
Amundi MSCI World Information Technology UCITS ETF,TNOW,2014-03-04,99.61000061035156,,EUR
Amundi MSCI World Information Technology UCITS ETF,TNOW,2014-03-05,100.0999984741211,,EUR
Amundi MSCI World Information Technology UCITS ETF,TNOW,2014-03-06,99.31999969482422,,EUR
Amundi MSCI World Information Technology UCITS ETF,TNOW,2014-03-07,98.5199966430664,,EUR
Amundi MSCI World Information Technology UCITS ETF,TNOW,2014-03-10,98.44999694824219,,EUR
Amundi MSCI World Information Technology UCITS ETF,TNOW,2014-03-11,98.5199966430664,,EUR
Amundi MSCI World Information Technology UCITS ETF,TNOW,2014-03-12,98.5199966430664,,EUR
Amundi MSCI World Information Technology UCITS ETF,TNOW,2014-03-13,98.0999984741211,,EUR
Amundi MSCI World Information Technology UCITS ETF,TNOW,2014-03-14,96.94999694824219,,EUR
Amundi MSCI World Information Technology UCITS ETF,TNOW,2014-03-17,96.9800033569336,,EUR
Amundi MSCI World Information Technology UCITS ETF,TNOW,2014-03-18,97.93000030517578,,EUR
Amundi MSCI World Information Technology UCITS ETF,TNOW,2014-03-19,98.05000305175781,,EUR
Amundi MSCI World Information Technology UCITS ETF,TNOW,2014-03-20,99.02999877929688,,EUR
Amundi MSCI World Information Technology UCITS ETF,TNOW,2014-03-21,99.02999877929688,,EUR
Amundi MSCI World Information Technology UCITS ETF,TNOW,2014-03-24,97.48999786376953,,EUR
Amundi MSCI World Information Technology UCITS ETF,TNOW,2014-03-25,98.37000274658203,,EUR
Amundi MSCI World Information Technology UCITS ETF,TNOW,2014-03-26,98.87999725341797,,EUR
Amundi MSCI World Information Technology UCITS ETF,TNOW,2014-03-27,98.87999725341797,,EUR
Amundi MSCI World Information Technology UCITS ETF,TNOW,2014-03-28,97.7699966430664,,EUR
Amundi MSCI World Information Technology UCITS ETF,TNOW,2014-03-31,98.70999908447266,,EUR
Amundi MSCI World Information Technology UCITS ETF,TNOW,2014-04-01,99.36000061035156,,EUR
Amundi MSCI World Information Technology UCITS ETF,TNOW,2014-04-02,99.8499984741211,,EUR
Amundi MSCI World Information Technology UCITS ETF,TNOW,2014-04-03,99.8499984741211,,EUR
Amundi MSCI World Information Technology UCITS ETF,TNOW,2014-04-04,98.9800033569336,,EUR
Amundi MSCI World Information Technology UCITS ETF,TNOW,2014-04-07,97.25,,EUR
Amundi MSCI World Information Technology UCITS ETF,TNOW,2014-04-08,96.93000030517578,,EUR
Amundi MSCI World Information Technology UCITS ETF,TNOW,2014-04-09,97.25,,EUR
Amundi MSCI World Information Technology UCITS ETF,TNOW,2014-04-10,96.55999755859375,,EUR
Amundi MSCI World Information Technology UCITS ETF,TNOW,2014-04-11,95.18000030517578,,EUR
Amundi MSCI World Information Technology UCITS ETF,TNOW,2014-04-14,95.7699966430664,,EUR
Amundi MSCI World Information Technology UCITS ETF,TNOW,2014-04-15,95.2300033569336,,EUR
Amundi MSCI World Information Technology UCITS ETF,TNOW,2014-04-16,96.30000305175781,,EUR
Amundi MSCI World Information Technology UCITS ETF,TNOW,2014-04-17,96.58999633789062,,EUR
Amundi MSCI World Information Technology UCITS ETF,TNOW,2014-04-22,97.80000305175781,,EUR
Amundi MSCI World Information Technology UCITS ETF,TNOW,2014-04-23,96.9800033569336,,EUR
Amundi MSCI World Information Technology UCITS ETF,TNOW,2014-04-24,97.41000366210938,,EUR
Amundi MSCI World Information Technology UCITS ETF,TNOW,2014-04-25,96.3499984741211,,EUR
Amundi MSCI World Information Technology UCITS ETF,TNOW,2014-04-28,96.16000366210938,,EUR
Amundi MSCI World Information Technology UCITS ETF,TNOW,2014-04-29,97.44000244140625,,EUR
Amundi MSCI World Information Technology UCITS ETF,TNOW,2014-04-30,97.29000091552734,,EUR
Amundi MSCI World Information Technology UCITS ETF,TNOW,2014-05-01,97.29000091552734,,EUR
Amundi MSCI World Information Technology UCITS ETF,TNOW,2014-05-02,97.62000274658203,,EUR
Amundi MSCI World Information Technology UCITS ETF,TNOW,2014-05-05,97.30000305175781,,EUR
Amundi MSCI World Information Technology UCITS ETF,TNOW,2014-05-06,97.30000305175781,,EUR
Amundi MSCI World Information Technology UCITS ETF,TNOW,2014-05-07,95.58000183105469,,EUR
Amundi MSCI World Information Technology UCITS ETF,TNOW,2014-05-08,97.2300033569336,,EUR
Amundi MSCI World Information Technology UCITS ETF,TNOW,2014-05-09,96.80999755859375,,EUR
Amundi MSCI World Information Technology UCITS ETF,TNOW,2014-05-12,98.45999908447266,,EUR
Amundi MSCI World Information Technology UCITS ETF,TNOW,2014-05-13,98.45999908447266,,EUR
Amundi MSCI World Information Technology UCITS ETF,TNOW,2014-05-14,98.87000274658203,,EUR
Amundi MSCI World Information Technology UCITS ETF,TNOW,2014-05-15,98.87000274658203,,EUR
Amundi MSCI World Information Technology UCITS ETF,TNOW,2014-05-16,97.83000183105469,,EUR
Amundi MSCI World Information Technology UCITS ETF,TNOW,2014-05-19,98.86000061035156,,EUR
Amundi MSCI World Information Technology UCITS ETF,TNOW,2014-05-20,99.1500015258789,,EUR
Amundi MSCI World Information Technology UCITS ETF,TNOW,2014-05-21,99.41000366210938,,EUR
Amundi MSCI World Information Technology UCITS ETF,TNOW,2014-05-22,100.19999694824219,,EUR
Amundi MSCI World Information Technology UCITS ETF,TNOW,2014-05-23,100.70999908447266,,EUR
Amundi MSCI World Information Technology UCITS ETF,TNOW,2014-05-26,101.4000015258789,,EUR
Amundi MSCI World Information Technology UCITS ETF,TNOW,2014-05-27,101.9000015258789,,EUR
Amundi MSCI World Information Technology UCITS ETF,TNOW,2014-05-28,102.33999633789062,,EUR
Amundi MSCI World Information Technology UCITS ETF,TNOW,2014-05-29,102.33999633789062,,EUR
Amundi MSCI World Information Technology UCITS ETF,TNOW,2014-05-30,102.58999633789062,,EUR
Amundi MSCI World Information Technology UCITS ETF,TNOW,2014-06-02,102.73999786376953,,EUR
Amundi MSCI World Information Technology UCITS ETF,TNOW,2014-06-03,102.36000061035156,,EUR
Amundi MSCI World Information Technology UCITS ETF,TNOW,2014-06-04,102.79000091552734,,EUR
Amundi MSCI World Information Technology UCITS ETF,TNOW,2014-06-05,103.16999816894531,,EUR
Amundi MSCI World Information Technology UCITS ETF,TNOW,2014-06-06,103.87000274658203,,EUR
Amundi MSCI World Information Technology UCITS ETF,TNOW,2014-06-09,104.44999694824219,,EUR
Amundi MSCI World Information Technology UCITS ETF,TNOW,2014-06-10,104.83000183105469,,EUR
Amundi MSCI World Information Technology UCITS ETF,TNOW,2014-06-11,104.81999969482422,,EUR
Amundi MSCI World Information Technology UCITS ETF,TNOW,2014-06-12,104.44000244140625,,EUR
Amundi MSCI World Information Technology UCITS ETF,TNOW,2014-06-13,104.62000274658203,,EUR
Amundi MSCI World Information Technology UCITS ETF,TNOW,2014-06-16,104.0199966430664,,EUR
Amundi MSCI World Information Technology UCITS ETF,TNOW,2014-06-17,104.6500015258789,,EUR
Amundi MSCI World Information Technology UCITS ETF,TNOW,2014-06-18,104.6500015258789,,EUR
Amundi MSCI World Information Technology UCITS ETF,TNOW,2014-06-19,104.70999908447266,,EUR
Amundi MSCI World Information Technology UCITS ETF,TNOW,2014-06-20,104.8499984741211,,EUR
Amundi MSCI World Information Technology UCITS ETF,TNOW,2014-06-23,104.80000305175781,,EUR
Amundi MSCI World Information Technology UCITS ETF,TNOW,2014-06-24,105.52999877929688,,EUR
Amundi MSCI World Information Technology UCITS ETF,TNOW,2014-06-25,104.30000305175781,,EUR
Amundi MSCI World Information Technology UCITS ETF,TNOW,2014-06-26,104.3499984741211,,EUR
Amundi MSCI World Information Technology UCITS ETF,TNOW,2014-06-27,104.55999755859375,,EUR
Amundi MSCI World Information Technology UCITS ETF,TNOW,2014-06-30,104.80999755859375,,EUR
Amundi MSCI World Information Technology UCITS ETF,TNOW,2014-07-01,105.91999816894531,,EUR
Amundi MSCI World Information Technology UCITS ETF,TNOW,2014-07-02,106.16000366210938,,EUR
Amundi MSCI World Information Technology UCITS ETF,TNOW,2014-07-03,106.81999969482422,,EUR
Amundi MSCI World Information Technology UCITS ETF,TNOW,2014-07-04,107.16999816894531,,EUR
Amundi MSCI World Information Technology UCITS ETF,TNOW,2014-07-07,106.75,,EUR
Amundi MSCI World Information Technology UCITS ETF,TNOW,2014-07-08,105.38999938964844,,EUR
Amundi MSCI World Information Technology UCITS ETF,TNOW,2014-07-09,105.88999938964844,,EUR
Amundi MSCI World Information Technology UCITS ETF,TNOW,2014-07-10,105.55000305175781,,EUR
Amundi MSCI World Information Technology UCITS ETF,TNOW,2014-07-11,106.02999877929688,,EUR
Amundi MSCI World Information Technology UCITS ETF,TNOW,2014-07-14,106.93000030517578,,EUR
Amundi MSCI World Information Technology UCITS ETF,TNOW,2014-07-15,106.8499984741211,,EUR
Amundi MSCI World Information Technology UCITS ETF,TNOW,2014-07-16,108.08999633789062,,EUR
Amundi MSCI World Information Technology UCITS ETF,TNOW,2014-07-17,108.30000305175781,,EUR
Amundi MSCI World Information Technology UCITS ETF,TNOW,2014-07-18,107.94999694824219,,EUR
Amundi MSCI World Information Technology UCITS ETF,TNOW,2014-07-21,108.06999969482422,,EUR
Amundi MSCI World Information Technology UCITS ETF,TNOW,2014-07-22,109.6500015258789,,EUR
Amundi MSCI World Information Technology UCITS ETF,TNOW,2014-07-23,110.0999984741211,,EUR
Amundi MSCI World Information Technology UCITS ETF,TNOW,2014-07-24,110.25,,EUR
Amundi MSCI World Information Technology UCITS ETF,TNOW,2014-07-25,109.79000091552734,,EUR
Amundi MSCI World Information Technology UCITS ETF,TNOW,2014-07-28,109.88999938964844,,EUR
Amundi MSCI World Information Technology UCITS ETF,TNOW,2014-07-29,109.77999877929688,,EUR
Amundi MSCI World Information Technology UCITS ETF,TNOW,2014-07-30,110.27999877929688,,EUR
Amundi MSCI World Information Technology UCITS ETF,TNOW,2014-07-31,108.80000305175781,,EUR
Amundi MSCI World Information Technology UCITS ETF,TNOW,2014-08-01,107.48999786376953,,EUR
Amundi MSCI World Information Technology UCITS ETF,TNOW,2014-08-04,107.80999755859375,,EUR
Amundi MSCI World Information Technology UCITS ETF,TNOW,2014-08-05,108.11000061035156,,EUR
Amundi MSCI World Information Technology UCITS ETF,TNOW,2014-08-06,107.81999969482422,,EUR
Amundi MSCI World Information Technology UCITS ETF,TNOW,2014-08-07,107.7300033569336,,EUR
Amundi MSCI World Information Technology UCITS ETF,TNOW,2014-08-08,106.70999908447266,,EUR
Amundi MSCI World Information Technology UCITS ETF,TNOW,2014-08-11,108.4800033569336,,EUR
Amundi MSCI World Information Technology UCITS ETF,TNOW,2014-08-12,107.95999908447266,,EUR
Amundi MSCI World Information Technology UCITS ETF,TNOW,2014-08-13,109.19999694824219,,EUR
Amundi MSCI World Information Technology UCITS ETF,TNOW,2014-08-14,109.18000030517578,,EUR
Amundi MSCI World Information Technology UCITS ETF,TNOW,2014-08-15,108.77999877929688,,EUR
Amundi MSCI World Information Technology UCITS ETF,TNOW,2014-08-18,110.55999755859375,,EUR
Amundi MSCI World Information Technology UCITS ETF,TNOW,2014-08-19,111.41999816894531,,EUR
Amundi MSCI World Information Technology UCITS ETF,TNOW,2014-08-20,111.83999633789062,,EUR
Amundi MSCI World Information Technology UCITS ETF,TNOW,2014-08-21,112.44000244140625,,EUR
Amundi MSCI World Information Technology UCITS ETF,TNOW,2014-08-22,113.02999877929688,,EUR
Amundi MSCI World Information Technology UCITS ETF,TNOW,2014-08-25,114.1500015258789,,EUR
Amundi MSCI World Information Technology UCITS ETF,TNOW,2014-08-26,113.45999908447266,,EUR
Amundi MSCI World Information Technology UCITS ETF,TNOW,2014-08-27,113.30999755859375,,EUR
Amundi MSCI World Information Technology UCITS ETF,TNOW,2014-08-28,113.25,,EUR
Amundi MSCI World Information Technology UCITS ETF,TNOW,2014-08-29,113.86000061035156,,EUR
Amundi MSCI World Information Technology UCITS ETF,TNOW,2014-09-01,114.06999969482422,,EUR
Amundi MSCI World Information Technology UCITS ETF,TNOW,2014-09-02,114.44999694824219,,EUR
Amundi MSCI World Information Technology UCITS ETF,TNOW,2014-09-03,114.0,,EUR
Amundi MSCI World Information Technology UCITS ETF,TNOW,2014-09-04,115.66999816894531,,EUR
Amundi MSCI World Information Technology UCITS ETF,TNOW,2014-09-05,115.43000030517578,,EUR
Amundi MSCI World Information Technology UCITS ETF,TNOW,2014-09-08,116.22000122070312,,EUR
Amundi MSCI World Information Technology UCITS ETF,TNOW,2014-09-09,116.06999969482422,,EUR
Amundi MSCI World Information Technology UCITS ETF,TNOW,2014-09-10,115.94000244140625,,EUR
Amundi MSCI World Information Technology UCITS ETF,TNOW,2014-09-11,115.91999816894531,,EUR
Amundi MSCI World Information Technology UCITS ETF,TNOW,2014-09-12,115.98999786376953,,EUR
Amundi MSCI World Information Technology UCITS ETF,TNOW,2014-09-15,115.06999969482422,,EUR
Amundi MSCI World Information Technology UCITS ETF,TNOW,2014-09-16,114.87999725341797,,EUR
Amundi MSCI World Information Technology UCITS ETF,TNOW,2014-09-17,115.5199966430664,,EUR
Amundi MSCI World Information Technology UCITS ETF,TNOW,2014-09-18,116.88999938964844,,EUR
Amundi MSCI World Information Technology UCITS ETF,TNOW,2014-09-19,117.13999938964844,,EUR
Amundi MSCI World Information Technology UCITS ETF,TNOW,2014-09-22,116.5999984741211,,EUR
Amundi MSCI World Information Technology UCITS ETF,TNOW,2014-09-23,115.94999694824219,,EUR
Amundi MSCI World Information Technology UCITS ETF,TNOW,2014-09-24,116.91000366210938,,EUR
Amundi MSCI World Information Technology UCITS ETF,TNOW,2014-09-25,115.76000213623047,,EUR
Amundi MSCI World Information Technology UCITS ETF,TNOW,2014-09-26,116.11000061035156,,EUR
Amundi MSCI World Information Technology UCITS ETF,TNOW,2014-09-29,116.66999816894531,,EUR
Amundi MSCI World Information Technology UCITS ETF,TNOW,2014-09-30,117.98999786376953,,EUR
Amundi MSCI World Information Technology UCITS ETF,TNOW,2014-10-01,116.44000244140625,,EUR
Amundi MSCI World Information Technology UCITS ETF,TNOW,2014-10-02,114.3499984741211,,EUR
Amundi MSCI World Information Technology UCITS ETF,TNOW,2014-10-03,117.26000213623047,,EUR
Amundi MSCI World Information Technology UCITS ETF,TNOW,2014-10-06,117.0199966430664,,EUR
Amundi MSCI World Information Technology UCITS ETF,TNOW,2014-10-07,115.37000274658203,,EUR
Amundi MSCI World Information Technology UCITS ETF,TNOW,2014-10-08,113.9000015258789,,EUR
Amundi MSCI World Information Technology UCITS ETF,TNOW,2014-10-09,115.37000274658203,,EUR
Amundi MSCI World Information Technology UCITS ETF,TNOW,2014-10-10,112.16000366210938,,EUR
Amundi MSCI World Information Technology UCITS ETF,TNOW,2014-10-13,110.91000366210938,,EUR
Amundi MSCI World Information Technology UCITS ETF,TNOW,2014-10-14,110.62999725341797,,EUR
Amundi MSCI World Information Technology UCITS ETF,TNOW,2014-10-15,107.9000015258789,,EUR
Amundi MSCI World Information Technology UCITS ETF,TNOW,2014-10-16,107.22000122070312,,EUR
Amundi MSCI World Information Technology UCITS ETF,TNOW,2014-10-17,109.69999694824219,,EUR
Amundi MSCI World Information Technology UCITS ETF,TNOW,2014-10-20,109.04000091552734,,EUR
Amundi MSCI World Information Technology UCITS ETF,TNOW,2014-10-21,111.58000183105469,,EUR
Amundi MSCI World Information Technology UCITS ETF,TNOW,2014-10-22,113.37999725341797,,EUR
Amundi MSCI World Information Technology UCITS ETF,TNOW,2014-10-23,113.91999816894531,,EUR
Amundi MSCI World Information Technology UCITS ETF,TNOW,2014-10-24,114.0,,EUR
Amundi MSCI World Information Technology UCITS ETF,TNOW,2014-10-27,114.04000091552734,,EUR
Amundi MSCI World Information Technology UCITS ETF,TNOW,2014-10-28,114.55000305175781,,EUR
Amundi MSCI World Information Technology UCITS ETF,TNOW,2014-10-29,115.0,,EUR
Amundi MSCI World Information Technology UCITS ETF,TNOW,2014-10-30,116.30999755859375,,EUR
Amundi MSCI World Information Technology UCITS ETF,TNOW,2014-10-31,119.51000213623047,,EUR
Amundi MSCI World Information Technology UCITS ETF,TNOW,2014-11-03,120.63999938964844,,EUR
Amundi MSCI World Information Technology UCITS ETF,TNOW,2014-11-04,119.54000091552734,,EUR
Amundi MSCI World Information Technology UCITS ETF,TNOW,2014-11-05,120.73999786376953,,EUR
Amundi MSCI World Information Technology UCITS ETF,TNOW,2014-11-06,121.13999938964844,,EUR
Amundi MSCI World Information Technology UCITS ETF,TNOW,2014-11-07,121.20999908447266,,EUR
Amundi MSCI World Information Technology UCITS ETF,TNOW,2014-11-10,121.66000366210938,,EUR
Amundi MSCI World Information Technology UCITS ETF,TNOW,2014-11-11,121.5,,EUR
Amundi MSCI World Information Technology UCITS ETF,TNOW,2014-11-12,121.36000061035156,,EUR
Amundi MSCI World Information Technology UCITS ETF,TNOW,2014-11-13,122.29000091552734,,EUR
Amundi MSCI World Information Technology UCITS ETF,TNOW,2014-11-14,122.66000366210938,,EUR
Amundi MSCI World Information Technology UCITS ETF,TNOW,2014-11-17,122.3499984741211,,EUR
Amundi MSCI World Information Technology UCITS ETF,TNOW,2014-11-18,122.5199966430664,,EUR
Amundi MSCI World Information Technology UCITS ETF,TNOW,2014-11-19,121.58000183105469,,EUR
Amundi MSCI World Information Technology UCITS ETF,TNOW,2014-11-20,122.63999938964844,,EUR
Amundi MSCI World Information Technology UCITS ETF,TNOW,2014-11-21,124.62000274658203,,EUR
Amundi MSCI World Information Technology UCITS ETF,TNOW,2014-11-24,124.73999786376953,,EUR
Amundi MSCI World Information Technology UCITS ETF,TNOW,2014-11-25,125.19000244140625,,EUR
Amundi MSCI World Information Technology UCITS ETF,TNOW,2014-11-26,124.87999725341797,,EUR
Amundi MSCI World Information Technology UCITS ETF,TNOW,2014-11-27,125.66999816894531,,EUR
Amundi MSCI World Information Technology UCITS ETF,TNOW,2014-11-28,126.4000015258789,,EUR
Amundi MSCI World Information Technology UCITS ETF,TNOW,2014-12-01,124.86000061035156,,EUR
Amundi MSCI World Information Technology UCITS ETF,TNOW,2014-12-02,125.69999694824219,,EUR
Amundi MSCI World Information Technology UCITS ETF,TNOW,2014-12-03,127.01000213623047,,EUR
Amundi MSCI World Information Technology UCITS ETF,TNOW,2014-12-04,125.68000030517578,,EUR
Amundi MSCI World Information Technology UCITS ETF,TNOW,2014-12-05,127.51000213623047,,EUR
Amundi MSCI World Information Technology UCITS ETF,TNOW,2014-12-08,127.0999984741211,,EUR
Amundi MSCI World Information Technology UCITS ETF,TNOW,2014-12-09,123.9800033569336,,EUR
Amundi MSCI World Information Technology UCITS ETF,TNOW,2014-12-10,124.38999938964844,,EUR
Amundi MSCI World Information Technology UCITS ETF,TNOW,2014-12-11,125.08999633789062,,EUR
Amundi MSCI World Information Technology UCITS ETF,TNOW,2014-12-12,122.25,,EUR
Amundi MSCI World Information Technology UCITS ETF,TNOW,2014-12-15,120.76000213623047,,EUR
Amundi MSCI World Information Technology UCITS ETF,TNOW,2014-12-16,121.2699966430664,,EUR
Amundi MSCI World Information Technology UCITS ETF,TNOW,2014-12-17,120.22000122070312,,EUR
Amundi MSCI World Information Technology UCITS ETF,TNOW,2014-12-18,125.4000015258789,,EUR
Amundi MSCI World Information Technology UCITS ETF,TNOW,2014-12-19,127.20999908447266,,EUR
Amundi MSCI World Information Technology UCITS ETF,TNOW,2014-12-22,128.08999633789062,,EUR
Amundi MSCI World Information Technology UCITS ETF,TNOW,2014-12-23,129.75999450683594,,EUR
Amundi MSCI World Information Technology UCITS ETF,TNOW,2014-12-24,129.75999450683594,,EUR
Amundi MSCI World Information Technology UCITS ETF,TNOW,2014-12-29,129.57000732421875,,EUR
Amundi MSCI World Information Technology UCITS ETF,TNOW,2014-12-30,128.57000732421875,,EUR
Amundi MSCI World Information Technology UCITS ETF,TNOW,2014-12-31,128.57000732421875,,EUR
Amundi MSCI World Information Technology UCITS ETF,TNOW,2015-01-02,128.57000732421875,,EUR
Amundi MSCI World Information Technology UCITS ETF,TNOW,2015-01-05,127.7699966430664,,EUR
Amundi MSCI World Information Technology UCITS ETF,TNOW,2015-01-06,125.72000122070312,,EUR
Amundi MSCI World Information Technology UCITS ETF,TNOW,2015-01-07,127.16999816894531,,EUR
Amundi MSCI World Information Technology UCITS ETF,TNOW,2015-01-08,130.27999877929688,,EUR
Amundi MSCI World Information Technology UCITS ETF,TNOW,2015-01-09,129.27000427246094,,EUR
Amundi MSCI World Information Technology UCITS ETF,TNOW,2015-01-12,128.89999389648438,,EUR
Amundi MSCI World Information Technology UCITS ETF,TNOW,2015-01-13,130.86000061035156,,EUR
Amundi MSCI World Information Technology UCITS ETF,TNOW,2015-01-14,127.44000244140625,,EUR
Amundi MSCI World Information Technology UCITS ETF,TNOW,2015-01-15,129.4600067138672,,EUR
Amundi MSCI World Information Technology UCITS ETF,TNOW,2015-01-16,129.74000549316406,,EUR
Amundi MSCI World Information Technology UCITS ETF,TNOW,2015-01-19,129.49000549316406,,EUR
Amundi MSCI World Information Technology UCITS ETF,TNOW,2015-01-20,130.72000122070312,,EUR
Amundi MSCI World Information Technology UCITS ETF,TNOW,2015-01-21,131.63999938964844,,EUR
Amundi MSCI World Information Technology UCITS ETF,TNOW,2015-01-22,132.77000427246094,,EUR
Amundi MSCI World Information Technology UCITS ETF,TNOW,2015-01-23,137.36000061035156,,EUR
Amundi MSCI World Information Technology UCITS ETF,TNOW,2015-01-26,137.10000610351562,,EUR
Amundi MSCI World Information Technology UCITS ETF,TNOW,2015-01-27,132.52999877929688,,EUR
Amundi MSCI World Information Technology UCITS ETF,TNOW,2015-01-28,133.8800048828125,,EUR
Amundi MSCI World Information Technology UCITS ETF,TNOW,2015-01-29,132.36000061035156,,EUR
Amundi MSCI World Information Technology UCITS ETF,TNOW,2015-01-30,133.55999755859375,,EUR
Amundi MSCI World Information Technology UCITS ETF,TNOW,2015-02-02,132.3300018310547,,EUR
Amundi MSCI World Information Technology UCITS ETF,TNOW,2015-02-03,131.66000366210938,,EUR
Amundi MSCI World Information Technology UCITS ETF,TNOW,2015-02-04,134.17999267578125,,EUR
Amundi MSCI World Information Technology UCITS ETF,TNOW,2015-02-05,134.4199981689453,,EUR
Amundi MSCI World Information Technology UCITS ETF,TNOW,2015-02-06,136.32000732421875,,EUR
Amundi MSCI World Information Technology UCITS ETF,TNOW,2015-02-09,135.24000549316406,,EUR
Amundi MSCI World Information Technology UCITS ETF,TNOW,2015-02-10,136.1300048828125,,EUR
Amundi MSCI World Information Technology UCITS ETF,TNOW,2015-02-11,137.64999389648438,,EUR
Amundi MSCI World Information Technology UCITS ETF,TNOW,2015-02-12,138.27999877929688,,EUR
Amundi MSCI World Information Technology UCITS ETF,TNOW,2015-02-13,139.00999450683594,,EUR
Amundi MSCI World Information Technology UCITS ETF,TNOW,2015-02-16,140.14999389648438,,EUR
Amundi MSCI World Information Technology UCITS ETF,TNOW,2015-02-17,139.6199951171875,,EUR
Amundi MSCI World Information Technology UCITS ETF,TNOW,2015-02-18,140.3800048828125,,EUR
Amundi MSCI World Information Technology UCITS ETF,TNOW,2015-02-19,140.72000122070312,,EUR
Amundi MSCI World Information Technology UCITS ETF,TNOW,2015-02-20,141.2899932861328,,EUR
Amundi MSCI World Information Technology UCITS ETF,TNOW,2015-02-23,142.1300048828125,,EUR
